publicationMonth,publicationDay,text,publicationYear,sentiment,publicationDate
2,25,civet dick ahok sewot bangt turn government lg want exclude freeport diem aja dick poor,2017,-0.8834,25/02/2017
2,25,mine legal specialist ahmad redi say pt freeport indonesia,2017,0.128,25/02/2017
2,25,acknowledge freeport contribution two papuans speak jakarta,2017,0,25/02/2017
2,25,president ask extend freeport contract jakarta center researcher,2017,-0.1326,25/02/2017
2,25,freeport nationalize maybe indonesia need owe anymore,2017,0,25/02/2017
2,25,honest duet bold sri susi p demolition sink ship jonan acandra freeport fog ahok djarot brave honest,2017,0.9118,25/02/2017
2,25,chaotic freeport muhammadiyah support government step indonesiakata,2017,-0.128,25/02/2017
2,25,concern freeports polemic ahoks behavior impersonate clear rizal ramli,2017,0.3818,25/02/2017
2,25,freeport mah gapenting important ahok choose new important wkwkwk pic,2017,0.3818,25/02/2017
2,25,freeport threaten mpr indonesia must strictly enforce rule sketch jakarta vice chairman mpr ri,2017,-0.3818,25/02/2017
2,25,dpd ri furious pt freeports attitude totabuanews jakarta vice chairman committee dpd ri benny rhamdani,2017,-0.5719,25/02/2017
2,25,ahok problem individual ajah rame freeport problem harm many things kok diem let support government republikfreeport,2017,-0.7351,25/02/2017
2,25,vice chairman commission vii dpr ri satya widya yudha consider pt freeport corporation,2017,0,25/02/2017
2,25,thursday circulate letter freeport ceo mcmoran inc corporation,2017,0,25/02/2017
2,25,dare ahok riot tp silent opponent freeport america riot dong yg yg aksi,2017,-0.802,25/02/2017
2,25,honest duet bold sri susi p demolition sink ship jonan acandra freeport fog ahok djarot brave honest,2017,0.9118,25/02/2017
2,25,already cave rt jgn nationalism exploit like kick freeport actually pave way replacement,2017,0.1406,25/02/2017
2,25,observer freeport threats bluff sambal jakarta center researcher,2017,-0.4215,25/02/2017
2,25,honest duet bold sri susi p demolition sink ship jonan acandra freeport fog ahok djarot brave honest,2017,0.9118,25/02/2017
2,25,freeport flood ever flood compare jakarta,2017,0,25/02/2017
2,25,easy achievement jokowi drive freeport bs dampen rejection thd ahok krn mean tkt trust thd jokowi udh sgt high,2017,0.4019,25/02/2017
2,25,ahmad baso cement plant outside freeport case still rembangdamai rembangrun jakarta,2017,0,25/02/2017
2,25,freeports issue exhort draw sympathy ummah demand takoku ahok jokowi loosen,2017,0.1868,25/02/2017
2,25,freeports issue exhort draw sympathy ummah demand takoku ahok jokowi loosen,2017,0.1868,25/02/2017
2,25,polemic freeport hnya frame frame ahok aja qt riot ampe jt otg freeport objectives delegitimization muslims,2017,0.0258,25/02/2017
2,25,freeports issue exhort draw sympathy ummah demand takoku ahok jokowi loosen,2017,0.1868,25/02/2017
2,25,freeports issue exhort draw sympathy ummah demand takoku ahok jokowi loosen,2017,0.1868,25/02/2017
2,25,concern freeports polemic ahoks behavior impersonate clear rizal ramli,2017,0.3818,25/02/2017
2,25,say freeport belong america say freeport belong ahok flat earth people move,2017,0,25/02/2017
2,25,freeport contract extend jakarta researcher p,2017,-0.1326,25/02/2017
2,25,honest duet bold sri susi p demolition sink ship jonan acandra freeport fog ahok djarot brave honest,2017,0.9118,25/02/2017
2,25,freeports issue exhort draw sympathy ummah demand takoku ahok jokowi loosen,2017,0.1868,25/02/2017
2,25,foreign firearms control freeport begin sara issue jakarta muslimoderat,2017,0,25/02/2017
2,25,mine legal specialist ahmad redi tell pt freeport indonesia company,2017,0.128,25/02/2017
2,25,vice chairman commission vii dpr ri satya widya yudha consider pt freeport indonesia,2017,0,25/02/2017
2,25,international jurists need give opinions possibilities freeport international arbitration lose risk,2017,-0.5859,25/02/2017
2,25,oh freeport turn throwback issue jakarta tho,2017,0,25/02/2017
2,25,freeports issue exhort draw sympathy ummah demand takoku ahok jokowi loosen,2017,0.1868,25/02/2017
2,25,observer freeport threats bluff sambal jakarta center researcher,2017,-0.4215,25/02/2017
2,25,government prepare pt inalum persero take freeport jakarta,2017,0,25/02/2017
2,25,result komnas ham investigation freeports question use claim material jakarta,2017,0,25/02/2017
2,25,freeports issue exhort draw sympathy ummah demand takoku ahok jokowi loosen,2017,0.1868,25/02/2017
2,25,shahih freeport issue breathe draw sympathy ummah demand takok takok jokowi mengendor,2017,0.1832,25/02/2017
2,25,sy still mend king salman come ahok bui klo want ksih help buy freeport make sure manage native,2017,0.6486,25/02/2017
2,25,would fight freeport,2017,-0.3818,25/02/2017
2,25,pp muhammadiyah youth freeport problem relate indonesian sovereignty beritapm,2017,-0.4019,25/02/2017
2,25,honest duet bold sri susi p demolition sink ship jonan acandra freeport fog ahok djarot brave honest,2017,0.9118,25/02/2017
2,25,freeport problem oh land indonesia take american people aja orng indonesia pd pinter must rich wahaha,2017,0.2263,25/02/2017
2,25,concern freeports polemic ahoks behavior impersonate clear rizal ramli,2017,0.3818,25/02/2017
2,25,freeports issue exhort draw sympathy ummah demand takoku ahok jokowi loosen,2017,0.1868,25/02/2017
2,25,freeports issue exhort draw sympathy ummah demand takoku ahok jokowi loosen,2017,0.1868,25/02/2017
2,25,mine legal specialist ahmad redi say pt freeport indonesia,2017,0.128,25/02/2017
2,25,komnas ham ask freeport provide amungme land compensation jakarta national commission,2017,0,25/02/2017
2,25,freeports issue exhort draw sympathy ummah demand takoku ahok jokowi loosen,2017,0.1868,25/02/2017
2,25,alhamdulillah smkn bnyk party support pak jokowi uphold justice ats freeport gt muhammadiyah,2017,0.872,25/02/2017
2,25,chaotic freeport muhammadiyah support government step,2017,-0.128,25/02/2017
2,25,freeports issue exhort draw sympathy ummah demand takoku ahok jokowi loosen,2017,0.1868,25/02/2017
2,25,observer freeport threats bluff sambal jakarta center researcher,2017,-0.4215,25/02/2017
2,25,freeport get much sin government jakarta,2017,-0.5574,25/02/2017
2,25,luhut president option resolve chaotic freeport ekonomi freeport jakarta,2017,-0.1531,25/02/2017
2,25,genes flow blood indonesian nation adlh brave genes west irian seize freeport forget aroundbdg,2017,0.3612,25/02/2017
2,25,dpd ri furious pt freeports attitude totabuanews jakarta vice chairman committee dpd ri benny rhamdani,2017,-0.5719,25/02/2017
2,25,observer freeport threats bluff sambal jakarta researcher center populist economic study,2017,-0.4215,25/02/2017
2,25,observer freeports threat yey jakarta research center researcher,2017,-0.5267,25/02/2017
2,25,salute current government performance go ahead hopefully reach back freeport need indonesia republikfreeport,2017,0.4215,25/02/2017
2,25,dpr urge freeport open indonesian government jakarta member commission vii dpr farid alfauzi assess,2017,0,25/02/2017
2,25,observer freeports threat yey jakarta research center researcher,2017,-0.5267,25/02/2017
2,25,honest duet bold sri susi p demolition sink ship jonan acandra freeport fog ahok djarot brave honest,2017,0.9118,25/02/2017
2,25,unite freeports bewilderment want accordance rule indonesian state enough lie copper mine,2017,-0.0572,25/02/2017
2,25,freeports issue exhort draw sympathy ummah demand takoku ahok jokowi loosen,2017,0.1868,25/02/2017
2,25,freeports issue exhort draw sympathy ummah demand takoku ahok jokowi loosen,2017,0.1868,25/02/2017
2,25,freeports issue exhort draw sympathy ummah demand takoku ahok jokowi loosen,2017,0.1868,25/02/2017
2,25,indonesia freeport unity qureta,2017,0,25/02/2017
2,25,freeports issue exhort draw sympathy ummah demand takoku ahok jokowi loosen,2017,0.1868,25/02/2017
2,25,freeports issue exhort draw sympathy ummah demand takoku ahok jokowi loosen,2017,0.1868,25/02/2017
2,25,freeports issue exhort draw sympathy ummah demand takoku ahok jokowi loosen,2017,0.1868,25/02/2017
2,25,freeports issue exhort draw sympathy ummah demand takoku ahok jokowi loosen,2017,0.1868,25/02/2017
2,25,pp muhammadiyah youth freeport problem relate indonesian sovereignty beritapm,2017,-0.4019,25/02/2017
2,25,would fight freeport,2017,-0.3818,25/02/2017
2,25,freeports issue exhort draw sympathy ummah demand takoku ahok jokowi loosen,2017,0.1868,25/02/2017
2,25,investors follow indonesian government rule want investors sprti pt freeport colonize,2017,0.0772,25/02/2017
2,25,honest duet bold sri susi p demolition sink ship jonan acandra freeport fog ahok djarot brave honest,2017,0.9118,25/02/2017
2,25,would fight freeport,2017,-0.3818,25/02/2017
2,25,make freeport options follow lift indonesia usirfreeport natural sovereignty kurawa,2017,0.3612,25/02/2017
2,25,freeports issue exhort draw sympathy ummah demand takoku ahok jokowi loosen,2017,0.1868,25/02/2017
2,25,freeports polemic papuan people split two jakarta,2017,0,25/02/2017
2,25,freeports issue exhort draw sympathy ummah demand takoku ahok jokowi loosen,2017,0.1868,25/02/2017
2,25,president jokowis affirmation freeport,2017,0,25/02/2017
2,25,concern freeports polemic ahoks behavior impersonate clear rizal ramli,2017,0.3818,25/02/2017
2,25,freeports issue exhort draw sympathy ummah demand takoku ahok jokowi loosen,2017,0.1868,25/02/2017
2,25,sdh time gus sholah indonesia rebel n hrs dare fight freeport n america behind,2017,-0.4939,25/02/2017
2,25,freeports issue exhort draw sympathy ummah demand takoku ahok jokowi loosen,2017,0.1868,25/02/2017
2,25,observer freeport threats bluff sambal jakarta center researcher,2017,-0.4215,25/02/2017
2,25,concern freeports polemic ahoks behavior impersonate clear rizal ramli,2017,0.3818,25/02/2017
2,25,pp muhammadiyah youth freeport problem relate indonesian sovereignty beritapm,2017,-0.4019,25/02/2017
2,25,jogjapers pemudamuhdiy pp pemuda muhammadiyah freeport problem relate indonesian sovereignty,2017,-0.4019,25/02/2017
2,25,honest duet bold sri susi p demolition sink ship jonan acandra freeport fog ahok djarot brave honest,2017,0.9118,25/02/2017
2,25,ugm observer moment end freeport jakarta energy observer g,2017,0.2732,25/02/2017
2,25,komisianda crowd support indonesian governments firm move control freeports share attitude newsandtal,2017,0.5994,25/02/2017
2,25,jakartaberlari acknowledge freeport contribution two papuans fight jakarta fajar okezone acknowledge freeport contribution salambersama,2017,-0.3818,25/02/2017
2,25,honest duet bold sri susi p demolition sink ship jonan acandra freeport fog ahok djarot brave honest,2017,0.9118,25/02/2017
2,25,freeports issue exhort draw sympathy ummah demand takoku ahok jokowi loosen,2017,0.1868,25/02/2017
2,25,hundreds students hold action rally kuningan south jakarta support government nationalize pt freeport mncnewschannelno,2017,0.4019,25/02/2017
2,25,observer freeports threat yey jakarta research center researcher,2017,-0.5267,25/02/2017
2,25,honest duet bold sri susi p demolition sink ship jonan acandra freeport fog ahok djarot brave honest,2017,0.9118,25/02/2017
2,25,freeport diversion ahok issue nice muslims fight freeport de,2017,0.0516,25/02/2017
2,25,freeports issue exhort draw sympathy ummah demand takoku ahok jokowi loosen,2017,0.1868,25/02/2017
2,25,freeports issue exhort draw sympathy ummah demand takoku ahok jokowi loosen,2017,0.1868,25/02/2017
2,25,honest duet bold sri susi p demolition sink ship jonan acandra freeport fog ahok djarot brave honest,2017,0.9118,25/02/2017
2,25,would fight freeport,2017,-0.3818,25/02/2017
2,25,honest duet bold sri susi p demolition sink ship jonan acandra freeport fog ahok djarot brave honest,2017,0.9118,25/02/2017
2,25,freeport end country bankrank sketch jakarta chairman jimmy optimistic papua movement,2017,0.3182,25/02/2017
2,25,president ask extend freeport contract jakarta researcher center economic study kerakyat,2017,-0.1326,25/02/2017
2,25,movement imprison adain jg nih close movement freeport hehe,2017,0,25/02/2017
2,25,observer freeport threats bluff sambal jakarta center researcher,2017,-0.4215,25/02/2017
2,25,check polemic hot topic republic freeport live jakarta vina vira fm,2017,0,25/02/2017
2,25,save keep let us expel freeport destroyer indonesia,2017,-0.4019,25/02/2017
2,25,president ask extend freeport contract jakarta central researcher,2017,-0.1326,25/02/2017
2,25,president ask extend freeport contract jakarta center researcher,2017,-0.1326,25/02/2017
2,25,observer freeports threat yey jakarta research center researcher,2017,-0.5267,25/02/2017
2,25,freeports issue exhort draw sympathy ummah demand takoku ahok jokowi loosen,2017,0.1868,25/02/2017
2,25,genes flow blood indonesian nation adlh brave genes west irian seize freeport forget aroundbdg,2017,0.3612,25/02/2017
2,25,suddenly freeport need sip pithy essay,2017,0,25/02/2017
2,25,could muhammadiyah buy pt freeport share,2017,0.296,25/02/2017
2,25,honest duet bold sri susi p demolition sink ship jonan acandra freeport fog ahok djarot brave honest,2017,0.9118,25/02/2017
2,25,frommks acknowledge freeport contribution two papuans speak jakarta,2017,0,25/02/2017
2,25,vice chairman house representatives commission vii satya widya yudha consider pt freeport indonesia,2017,0,25/02/2017
2,25,ahok problem individual ajah rame freeport problem harm many things kok diem let support government republikfreeport,2017,-0.7351,25/02/2017
2,25,honest duet bold sri susi p demolition sink ship jonan acandra freeport fog ahok djarot brave honest,2017,0.9118,25/02/2017
2,25,freeports issue exhort draw sympathy ummah demand takoku ahok jokowi loosen,2017,0.1868,25/02/2017
2,25,chaotic freeport muhammadiyah support government step,2017,-0.128,25/02/2017
2,25,freeports issue exhort draw sympathy ummah demand takoku ahok jokowi loosen,2017,0.1868,25/02/2017
2,25,honest duet bold sri susi p demolition sink ship jonan acandra freeport fog ahok djarot brave honest,2017,0.9118,25/02/2017
2,25,freeport get much sin government vice chairman commission v,2017,-0.5574,25/02/2017
2,25,long time talk nationalization freeport also contract work tell indonesia,2017,0,25/02/2017
2,25,acknowledge freeport contribution two papuans spar jakarta,2017,0,25/02/2017
2,25,freeports issue exhort draw sympathy ummah demand takoku ahok jokowi loosen,2017,0.1868,25/02/2017
2,25,news freeport get much sin government vice chairman commission vii,2017,-0.5574,25/02/2017
2,25,observer freeports threat yey jakarta research center researcher,2017,-0.5267,25/02/2017
2,25,observer freeport threats bluff sambal jakarta center researcher,2017,-0.4215,25/02/2017
2,25,honest duet bold sri susi p demolition sink ship jonan acandra freeport fog ahok djarot brave honest,2017,0.9118,25/02/2017
